filename	acq_time	operator	randstr	MotionExclusion	MeanFD
anat/sub-SAXSISO12b_T2w.nii.gz	2000-01-01T00:00:00	saxe	9be5b426	False	n/a
anat/sub-SAXSISO12b_T1w.nii.gz	2000-01-01T00:00:01	saxe	2e8ffb8c	False	n/a
fmap/sub-SAXSISO12b_run-001_magnitude1.nii.gz	2000-01-01T00:00:02	saxe	02a1ab6b	False	n/a
fmap/sub-SAXSISO12b_run-001_magnitude2.nii.gz	2000-01-01T00:00:03	saxe	02a1ab6b	False	n/a
fmap/sub-SAXSISO12b_run-001_phasediff.nii.gz	2000-01-01T00:00:04	saxe	3e3f89fd	False	n/a
func/sub-SAXSISO12b_task-CIC_run-001_bold.nii.gz	2000-01-01T00:00:05	saxe	f43bd934	False	0.06625341716438356
func/sub-SAXSISO12b_task-CIC_run-002_bold.nii.gz	2000-01-01T00:00:06	saxe	97d03d82	False	0.06865876369191781
func/sub-SAXSISO12b_task-CIC_run-003_bold.nii.gz	2000-01-01T00:00:07	saxe	d48768e7	False	0.07736864841109589
func/sub-SAXSISO12b_task-CIC_run-004_bold.nii.gz	2000-01-01T00:00:08	saxe	b369be38	False	0.08654784165753425
func/sub-SAXSISO12b_task-CIC_run-005_bold.nii.gz	2000-01-01T00:00:09	saxe	37d1bf2d	False	0.08368533570547948
func/sub-SAXSISO12b_task-CIC_run-006_bold.nii.gz	2000-01-01T00:00:10	saxe	deb36956	False	0.07626551054931506
fmap/sub-SAXSISO12b_run-002_magnitude1.nii.gz	2000-01-01T00:00:11	saxe	269bc2b6	False	n/a
fmap/sub-SAXSISO12b_run-002_magnitude2.nii.gz	2000-01-01T00:00:12	saxe	269bc2b6	False	n/a
fmap/sub-SAXSISO12b_run-002_phasediff.nii.gz	2000-01-01T00:00:13	saxe	34971706	False	n/a
func/sub-SAXSISO12b_task-midloc_run-001_bold.nii.gz	2000-01-01T00:00:14	saxe	40ed05cb	False	0.08806024131578948
