filename	acq_time	operator	randstr	MotionExclusion	MeanFD
anat/sub-SAXSISO39b_T2w.nii.gz	2000-01-01T00:00:00	saxe	ea8af7a6	False	n/a
anat/sub-SAXSISO39b_T1w.nii.gz	2000-01-01T00:00:01	saxe	7a6bda7a	False	n/a
fmap/sub-SAXSISO39b_run-001_magnitude1.nii.gz	2000-01-01T00:00:02	saxe	d0771f7f	False	n/a
fmap/sub-SAXSISO39b_run-001_magnitude2.nii.gz	2000-01-01T00:00:03	saxe	d0771f7f	False	n/a
fmap/sub-SAXSISO39b_run-001_phasediff.nii.gz	2000-01-01T00:00:04	saxe	22ce0c02	False	n/a
func/sub-SAXSISO39b_task-CIC_run-001_bold.nii.gz	2000-01-01T00:00:05	saxe	e35a7941	False	0.1169375466082192
func/sub-SAXSISO39b_task-CIC_run-002_bold.nii.gz	2000-01-01T00:00:06	saxe	4952b1c9	False	0.12083979720547948
func/sub-SAXSISO39b_task-CIC_run-003_bold.nii.gz	2000-01-01T00:00:07	saxe	aacca91f	False	0.12223362515308216
func/sub-SAXSISO39b_task-CIC_run-004_bold.nii.gz	2000-01-01T00:00:08	saxe	8223ea2d	False	0.1259351178136986
func/sub-SAXSISO39b_task-CIC_run-005_bold.nii.gz	2000-01-01T00:00:09	saxe	e62ed818	False	0.12466150331246573
func/sub-SAXSISO39b_task-CIC_run-006_bold.nii.gz	2000-01-01T00:00:10	saxe	2b60fa9a	False	0.13263882766438356
fmap/sub-SAXSISO39b_run-002_magnitude1.nii.gz	2000-01-01T00:00:11	saxe	c2d76494	False	n/a
fmap/sub-SAXSISO39b_run-002_magnitude2.nii.gz	2000-01-01T00:00:12	saxe	c2d76494	False	n/a
fmap/sub-SAXSISO39b_run-002_phasediff.nii.gz	2000-01-01T00:00:13	saxe	cc4046dc	False	n/a
func/sub-SAXSISO39b_task-midloc_run-001_bold.nii.gz	2000-01-01T00:00:14	saxe	204f0e5a	False	0.12898631704615385
