filename	acq_time	operator	randstr	MotionExclusion	MeanFD
anat/sub-SAXSISO28b_T2w.nii.gz	2000-01-01T00:00:00	saxe	5768a3ae	False	n/a
anat/sub-SAXSISO28b_T1w.nii.gz	2000-01-01T00:00:01	saxe	8315ea7d	False	n/a
fmap/sub-SAXSISO28b_run-001_magnitude1.nii.gz	2000-01-01T00:00:02	saxe	10603f66	False	n/a
fmap/sub-SAXSISO28b_run-001_magnitude2.nii.gz	2000-01-01T00:00:03	saxe	10603f66	False	n/a
fmap/sub-SAXSISO28b_run-001_phasediff.nii.gz	2000-01-01T00:00:04	saxe	47508833	False	n/a
func/sub-SAXSISO28b_task-CIC_run-001_bold.nii.gz	2000-01-01T00:00:05	saxe	bc6f09c2	False	0.11596282813164385
func/sub-SAXSISO28b_task-CIC_run-002_bold.nii.gz	2000-01-01T00:00:06	saxe	d0a2f5ae	False	0.1951213254931507
func/sub-SAXSISO28b_task-CIC_run-003_bold.nii.gz	2000-01-01T00:00:07	saxe	b421f720	False	0.16346730071232873
func/sub-SAXSISO28b_task-CIC_run-004_bold.nii.gz	2000-01-01T00:00:08	saxe	489f4289	False	0.15221722410958902
func/sub-SAXSISO28b_task-CIC_run-005_bold.nii.gz	2000-01-01T00:00:09	saxe	58dc09bb	False	0.1516183228712329
func/sub-SAXSISO28b_task-CIC_run-006_bold.nii.gz	2000-01-01T00:00:10	saxe	3bd96323	False	0.2443846177506849
fmap/sub-SAXSISO28b_run-002_magnitude1.nii.gz	2000-01-01T00:00:11	saxe	67b669dc	False	n/a
fmap/sub-SAXSISO28b_run-002_magnitude2.nii.gz	2000-01-01T00:00:12	saxe	67b669dc	False	n/a
fmap/sub-SAXSISO28b_run-002_phasediff.nii.gz	2000-01-01T00:00:13	saxe	94ab19c0	False	n/a
func/sub-SAXSISO28b_task-midloc_run-001_bold.nii.gz	2000-01-01T00:00:14	saxe	c5319677	False	0.1699518243902381
