onset	duration	weight	trial_type
6.05	2	1	NonRewarded
11.65	1.1	1	ButtonPress
15.71	2	1	NonRewarded
23.71	1.1	1	ButtonPress
26.97	2	1	NonRewarded
30.97	1.1	1	ButtonPress
36.62	2	1	NonRewarded
41.68	1.1	1	ButtonPress
48.14	2	1	NonRewarded
53.74	1.1	1	ButtonPress
57.79	2	1	Rewarded
62.59	1.1	1	ButtonPress
67.87	2	1	Rewarded
73.07	1.1	1	ButtonPress
78.24	2	1	Rewarded
85.04	1.1	1	ButtonPress
89.31	2	1	Rewarded
94.24	1.1	1	ButtonPress
99.92	2	1	NonRewarded
107.12	1.1	1	ButtonPress
111.07	2	1	Rewarded
116.27	1.1	1	ButtonPress
120.25	2	1	Rewarded
124.55	1.1	1	ButtonPress
129.4	2	1	Rewarded
133.6	1.1	1	ButtonPress
137	2	1	Rewarded
142.8	1.1	1	ButtonPress
148.9	2	1	NonRewarded
153.84	1.1	1	ButtonPress
158.57	2	1	Rewarded
162.87	1.1	1	ButtonPress
166.99	2	1	Rewarded
171.09	1.1	1	ButtonPress
175.23	2	1	Rewarded
180.83	1.1	1	ButtonPress
186.14	2	1	NonRewarded
192.54	1.1	1	ButtonPress
196.29	2	1	Rewarded
203.89	1.1	1	ButtonPress
208.01	2	1	NonRewarded
212.54	1.1	1	ButtonPress
219.03	2	1	NonRewarded
226.63	1.1	1	ButtonPress
231.08	2	1	Rewarded
237.08	1.1	1	ButtonPress
243.52	2	1	NonRewarded
248.45	1.1	1	ButtonPress
254.92	2	1	Rewarded
260.72	1.1	1	ButtonPress
265.36	2	1	NonRewarded
271.76	1.1	1	ButtonPress
276.24	2	1	Rewarded
283.04	1.1	1	ButtonPress
287.16	2	1	Rewarded
291.56	1.1	1	ButtonPress
295.22	2	1	NonRewarded
301.22	1.1	1	ButtonPress
304.94	2	1	Rewarded
309.74	1.1	1	ButtonPress
316.66	2	1	NonRewarded
321.86	1.1	1	ButtonPress
325.63	2	1	NonRewarded
332.83	1.1	1	ButtonPress
336.2	2	1	Rewarded
341.27	1.1	1	ButtonPress
346.56	2	1	Rewarded
352.76	1.1	1	ButtonPress
356.43	2	1	Rewarded
362.03	1	1	ButtonPress
369.22	2	1	Rewarded
373.22	1.1	1	ButtonPress
376.7	2	1	Rewarded
380.9	1.1	1	ButtonPress
387.76	2	1	NonRewarded
392.3	1.1	1	ButtonPress
397.16	2	1	Rewarded
401.26	1.1	1	ButtonPress
407.38	2	1	Rewarded
412.04	1	1	ButtonPress
416.52	2	1	Rewarded
421.18	1	1	ButtonPress
425.31	2	1	NonRewarded
430.11	1.1	1	ButtonPress
435.56	2	1	Rewarded
442.36	1.1	1	ButtonPress
445.92	2	1	Rewarded
452.72	1.1	1	ButtonPress
457.13	2	1	NonRewarded
462.73	1.1	1	ButtonPress
468.18	2	1	NonRewarded
476.18	1.1	1	ButtonPress
481.24	2	1	Rewarded
485.64	1.1	1	ButtonPress
491.75	2	1	NonRewarded
497.95	1.1	1	ButtonPress
502.41	2	1	NonRewarded
508.41	1.1	1	ButtonPress
514.93	2	1	Rewarded
522.13	1.1	1	ButtonPress
526.96	2	1	Rewarded
531.49	1.1	1	ButtonPress
535.42	2	1	Rewarded
540.22	1.1	1	ButtonPress
545.38	2	1	NonRewarded
552.98	1.1	1	ButtonPress
557.46	2	1	Rewarded
562.8	1.1	1	ButtonPress
566.36	2	1	NonRewarded
573.56	1.1	1	ButtonPress
580.43	2	1	Rewarded
586.83	1.1	1	ButtonPress
590.33	2	1	NonRewarded
594.73	1.1	1	ButtonPress
599.2	2	1	Rewarded
604.4	1.1	1	ButtonPress
608.75	2	1	NonRewarded
614.22	1.1	1	ButtonPress
618.69	2	1	NonRewarded
623.89	1.1	1	ButtonPress
627.72	2	1	Rewarded
632.12	1.1	1	ButtonPress
637.03	2	1	Rewarded
642.23	1.1	1	ButtonPress
647.57	2	1	Rewarded
653.37	1.1	1	ButtonPress
658.24	2	1	NonRewarded
664.24	1.1	1	ButtonPress
671.48	2	1	Rewarded
676.14	1.1	1	ButtonPress
682.25	2	1	NonRewarded
686.92	1.1	1	ButtonPress
692.98	2	1	NonRewarded
697.28	1.1	1	ButtonPress
702.33	2	1	NonRewarded
707.93	1.1	1	ButtonPress
711.85	2	1	NonRewarded
716.25	1.1	1	ButtonPress
721.12	2	1	Rewarded
726.19	1.1	1	ButtonPress
730.19	2	1	NonRewarded
734.99	1.1	1	ButtonPress
738.79	2	1	NonRewarded
744.26	1.1	1	ButtonPress
748.38	2	1	NonRewarded
753.58	1.1	1	ButtonPress
757.94	2	1	NonRewarded
762.74	1.1	1	ButtonPress
767.29	2	1	NonRewarded
773.69	1.1	1	ButtonPress
778.02	2	1	Rewarded
785.22	1.1	1	ButtonPress
788.87	2	1	NonRewarded
794.21	1.1	1	ButtonPress
798.37	2	1	NonRewarded
805.17	1.1	1	ButtonPress
809.88	2	1	NonRewarded
814.28	1.1	1	ButtonPress
819.93	2	1	NonRewarded
824.73	1.1	1	ButtonPress
