filename	acq_time	operator	randstr	MotionExclusion	MeanFD
anat/sub-SAXSISO39s_T2w.nii.gz	2000-01-01T00:00:00	saxe	1d1799e4	False	n/a
anat/sub-SAXSISO39s_T1w.nii.gz	2000-01-01T00:00:01	saxe	16e82736	False	n/a
fmap/sub-SAXSISO39s_run-001_magnitude1.nii.gz	2000-01-01T00:00:02	saxe	c04e9c45	False	n/a
fmap/sub-SAXSISO39s_run-001_magnitude2.nii.gz	2000-01-01T00:00:03	saxe	c04e9c45	False	n/a
fmap/sub-SAXSISO39s_run-001_phasediff.nii.gz	2000-01-01T00:00:04	saxe	0e4aa907	False	n/a
func/sub-SAXSISO39s_task-CIC_run-001_bold.nii.gz	2000-01-01T00:00:05	saxe	14f29ced	False	0.11440978132287673
func/sub-SAXSISO39s_task-CIC_run-002_bold.nii.gz	2000-01-01T00:00:06	saxe	3f63e1d4	False	0.11211140340150684
func/sub-SAXSISO39s_task-CIC_run-003_bold.nii.gz	2000-01-01T00:00:07	saxe	e8492ebd	False	0.12714676611356016
func/sub-SAXSISO39s_task-CIC_run-004_bold.nii.gz	2000-01-01T00:00:08	saxe	37875f1b	False	0.12252161546872604
func/sub-SAXSISO39s_task-CIC_run-005_bold.nii.gz	2000-01-01T00:00:09	saxe	33e5fa5b	False	0.11753099002054795
func/sub-SAXSISO39s_task-CIC_run-006_bold.nii.gz	2000-01-01T00:00:10	saxe	0005df52	False	0.12740289670664431
