filename	acq_time	operator	randstr	MotionExclusion	MeanFD
anat/sub-SAXSISO27f_T2w.nii.gz	2000-01-01T00:00:00	saxe	08570e8c	False	n/a
anat/sub-SAXSISO27f_T1w.nii.gz	2000-01-01T00:00:01	saxe	d5ba05e4	False	n/a
fmap/sub-SAXSISO27f_run-001_magnitude1.nii.gz	2000-01-01T00:00:02	saxe	cc8cb0b5	False	n/a
fmap/sub-SAXSISO27f_run-001_magnitude2.nii.gz	2000-01-01T00:00:03	saxe	cc8cb0b5	False	n/a
fmap/sub-SAXSISO27f_run-001_phasediff.nii.gz	2000-01-01T00:00:04	saxe	00615d54	False	n/a
func/sub-SAXSISO27f_task-CIC_run-001_bold.nii.gz	2000-01-01T00:00:05	saxe	c399f2dd	False	0.17944500823972606
func/sub-SAXSISO27f_task-CIC_run-002_bold.nii.gz	2000-01-01T00:00:06	saxe	aa1621b8	False	0.16483089039041096
func/sub-SAXSISO27f_task-CIC_run-003_bold.nii.gz	2000-01-01T00:00:07	saxe	cbc74317	False	0.17627842806849314
func/sub-SAXSISO27f_task-CIC_run-004_bold.nii.gz	2000-01-01T00:00:08	saxe	3889cf9b	False	0.17584994887876715
func/sub-SAXSISO27f_task-CIC_run-005_bold.nii.gz	2000-01-01T00:00:09	saxe	0dbd31d6	False	0.2147064257178082
func/sub-SAXSISO27f_task-CIC_run-006_bold.nii.gz	2000-01-01T00:00:10	saxe	ed2fa3da	False	0.1997030472534247
