onset	duration	weight	trial_type
6.06	2	1	NonRewarded
11.66	1.1	1	ButtonPress
15.76	2	1	NonRewarded
23.76	1.1	1	ButtonPress
27.09	2	1	NonRewarded
31.09	1.1	1	ButtonPress
36.78	2	1	NonRewarded
41.85	1.1	1	ButtonPress
48.36	2	1	NonRewarded
53.96	1.1	1	ButtonPress
58.09	2	1	Rewarded
62.89	1.1	1	ButtonPress
68.18	2	1	Rewarded
73.38	1.1	1	ButtonPress
78.52	2	1	Rewarded
85.32	1.1	1	ButtonPress
89.58	2	1	Rewarded
94.51	1.1	1	ButtonPress
100.29	2	1	NonRewarded
107.49	1.1	1	ButtonPress
111.49	2	1	Rewarded
116.69	1.1	1	ButtonPress
120.66	2	1	Rewarded
124.96	1	1	ButtonPress
129.73	2	1	Rewarded
133.93	1	1	ButtonPress
137.24	2	1	Rewarded
143.04	1	1	ButtonPress
149.07	2	1	NonRewarded
154	1	1	ButtonPress
158.67	2	1	Rewarded
162.97	1	1	ButtonPress
166.98	2	1	Rewarded
171.08	1	1	ButtonPress
175.1	2	1	Rewarded
180.7	1	1	ButtonPress
185.92	2	1	NonRewarded
192.32	1	1	ButtonPress
195.96	2	1	Rewarded
203.56	1	1	ButtonPress
207.63	2	1	NonRewarded
212.16	1	1	ButtonPress
218.59	2	1	NonRewarded
226.19	1	1	ButtonPress
230.56	2	1	Rewarded
236.56	1	1	ButtonPress
242.9	2	1	NonRewarded
247.84	1	1	ButtonPress
254.25	2	1	Rewarded
260.05	1	1	ButtonPress
264.61	2	1	NonRewarded
271.01	1	1	ButtonPress
275.41	2	1	Rewarded
282.21	1	1	ButtonPress
286.21	2	1	Rewarded
290.61	1	1	ButtonPress
294.1	2	1	NonRewarded
300.1	1	1	ButtonPress
303.74	2	1	Rewarded
308.54	1	1	ButtonPress
315.41	2	1	NonRewarded
320.61	1	1	ButtonPress
324.37	2	1	NonRewarded
331.57	1	1	ButtonPress
334.87	2	1	Rewarded
339.93	1	1	ButtonPress
345.11	2	1	Rewarded
351.31	1	1	ButtonPress
354.87	2	1	Rewarded
360.47	1	1	ButtonPress
367.68	2	1	Rewarded
371.68	1	1	ButtonPress
375.09	2	1	Rewarded
379.29	1	1	ButtonPress
386.1	2	1	NonRewarded
390.64	1	1	ButtonPress
395.51	2	1	Rewarded
399.61	1	1	ButtonPress
405.6	2	1	Rewarded
410.27	1	1	ButtonPress
414.71	2	1	Rewarded
419.38	1	1	ButtonPress
423.53	2	1	NonRewarded
428.33	1	1	ButtonPress
433.83	2	1	Rewarded
440.63	1	1	ButtonPress
444.11	2	1	Rewarded
450.91	1	1	ButtonPress
455.21	2	1	NonRewarded
460.81	1	1	ButtonPress
466.19	2	1	NonRewarded
474.19	1	1	ButtonPress
479.16	2	1	Rewarded
483.56	1	1	ButtonPress
489.59	2	1	NonRewarded
495.79	1	1	ButtonPress
500.23	2	1	NonRewarded
506.23	1	1	ButtonPress
512.7	2	1	Rewarded
519.9	1	1	ButtonPress
524.59	2	1	Rewarded
529.12	1	1	ButtonPress
533	2	1	Rewarded
537.8	1	1	ButtonPress
542.92	2	1	NonRewarded
550.52	1	1	ButtonPress
554.96	2	1	Rewarded
560.29	1	1	ButtonPress
563.78	2	1	NonRewarded
570.98	1	1	ButtonPress
577.81	2	1	Rewarded
584.21	1	1	ButtonPress
587.61	2	1	NonRewarded
592.01	1	1	ButtonPress
596.45	2	1	Rewarded
601.65	1	1	ButtonPress
605.93	2	1	NonRewarded
611.4	1	1	ButtonPress
615.79	2	1	NonRewarded
620.99	1	1	ButtonPress
624.71	2	1	Rewarded
629.11	1	1	ButtonPress
633.89	2	1	Rewarded
639.09	1	1	ButtonPress
644.32	2	1	Rewarded
650.12	1	1	ButtonPress
655	2	1	NonRewarded
661	1	1	ButtonPress
668.23	2	1	Rewarded
672.9	1	1	ButtonPress
678.95	2	1	NonRewarded
683.61	1	1	ButtonPress
689.66	2	1	NonRewarded
693.96	1	1	ButtonPress
698.95	2	1	NonRewarded
704.55	1	1	ButtonPress
708.44	2	1	NonRewarded
712.84	1	1	ButtonPress
717.64	2	1	Rewarded
722.71	1	1	ButtonPress
726.61	2	1	NonRewarded
731.41	1	1	ButtonPress
735.19	2	1	NonRewarded
740.66	1	1	ButtonPress
744.72	2	1	NonRewarded
749.92	1	1	ButtonPress
754.24	2	1	NonRewarded
759.04	1	1	ButtonPress
763.67	2	1	NonRewarded
770.07	1	1	ButtonPress
774.45	2	1	Rewarded
781.65	1	1	ButtonPress
785.24	2	1	NonRewarded
790.58	1	1	ButtonPress
794.7	2	1	NonRewarded
801.5	1	1	ButtonPress
806.13	2	1	NonRewarded
810.53	1	1	ButtonPress
816.11	2	1	NonRewarded
820.91	1	1	ButtonPress
