onset	duration	weight	trial_type
6.05	2	1	NonRewarded
11.65	1.1	1	ButtonPress
15.73	2	1	NonRewarded
23.73	1.1	1	ButtonPress
27.01	2	1	NonRewarded
31.01	1.1	1	ButtonPress
36.71	2	1	NonRewarded
41.78	1.1	1	ButtonPress
48.27	2	1	NonRewarded
53.87	1.1	1	ButtonPress
57.93	2	1	Rewarded
62.73	1.1	1	ButtonPress
68.01	2	1	Rewarded
73.21	1.1	1	ButtonPress
78.34	2	1	Rewarded
85.14	1.1	1	ButtonPress
89.38	2	1	Rewarded
94.31	1.1	1	ButtonPress
100	2	1	NonRewarded
107.2	1.1	1	ButtonPress
111.18	2	1	Rewarded
116.38	1.1	1	ButtonPress
120.37	2	1	Rewarded
124.67	1.1	1	ButtonPress
129.57	2	1	Rewarded
133.77	1.1	1	ButtonPress
137.21	2	1	Rewarded
143.01	1.1	1	ButtonPress
149.11	2	1	NonRewarded
154.05	1.1	1	ButtonPress
158.8	2	1	Rewarded
163.1	1.1	1	ButtonPress
167.21	2	1	Rewarded
171.31	1.1	1	ButtonPress
175.4	2	1	Rewarded
181	1.1	1	ButtonPress
186.29	2	1	NonRewarded
192.69	1.1	1	ButtonPress
196.36	2	1	Rewarded
203.96	1.1	1	ButtonPress
208.06	2	1	NonRewarded
212.59	1	1	ButtonPress
218.95	2	1	NonRewarded
226.55	1.1	1	ButtonPress
231.01	2	1	Rewarded
237.01	1.1	1	ButtonPress
243.47	2	1	NonRewarded
248.41	1.1	1	ButtonPress
254.88	2	1	Rewarded
260.68	1.1	1	ButtonPress
265.29	2	1	NonRewarded
271.69	1	1	ButtonPress
276.06	2	1	Rewarded
282.86	1.1	1	ButtonPress
286.96	2	1	Rewarded
291.36	1.1	1	ButtonPress
294.93	2	1	NonRewarded
300.93	1.1	1	ButtonPress
304.59	2	1	Rewarded
309.39	1.1	1	ButtonPress
316.28	2	1	NonRewarded
321.48	1.1	1	ButtonPress
325.28	2	1	NonRewarded
332.48	1.1	1	ButtonPress
335.87	2	1	Rewarded
340.94	1.1	1	ButtonPress
346.22	2	1	Rewarded
352.42	1.1	1	ButtonPress
356.08	2	1	Rewarded
361.68	1.1	1	ButtonPress
369	2	1	Rewarded
373	1.1	1	ButtonPress
376.51	2	1	Rewarded
380.71	1.1	1	ButtonPress
387.6	2	1	NonRewarded
392.13	1.1	1	ButtonPress
397.01	2	1	Rewarded
401.11	1.1	1	ButtonPress
407.2	2	1	Rewarded
411.87	1.1	1	ButtonPress
416.38	2	1	Rewarded
421.04	1.1	1	ButtonPress
425.2	2	1	NonRewarded
430	1.1	1	ButtonPress
435.5	2	1	Rewarded
442.3	1.1	1	ButtonPress
445.89	2	1	Rewarded
452.69	1.1	1	ButtonPress
457.08	2	1	NonRewarded
462.68	1.1	1	ButtonPress
468.14	2	1	NonRewarded
476.14	1.1	1	ButtonPress
481.24	2	1	Rewarded
485.64	1.1	1	ButtonPress
491.75	2	1	NonRewarded
497.95	1.1	1	ButtonPress
502.43	2	1	NonRewarded
508.43	1.1	1	ButtonPress
514.95	2	1	Rewarded
522.15	1.1	1	ButtonPress
526.91	2	1	Rewarded
531.44	1.1	1	ButtonPress
535.34	2	1	Rewarded
540.14	1.1	1	ButtonPress
545.27	2	1	NonRewarded
552.87	1.1	1	ButtonPress
557.34	2	1	Rewarded
562.67	1.1	1	ButtonPress
566.24	2	1	NonRewarded
573.44	1.1	1	ButtonPress
580.3	2	1	Rewarded
586.7	1.1	1	ButtonPress
590.2	2	1	NonRewarded
594.6	1.1	1	ButtonPress
599.09	2	1	Rewarded
604.29	1.1	1	ButtonPress
608.65	2	1	NonRewarded
614.11	1.1	1	ButtonPress
618.57	2	1	NonRewarded
623.77	1.1	1	ButtonPress
627.56	2	1	Rewarded
631.96	1.1	1	ButtonPress
636.81	2	1	Rewarded
642.01	1.1	1	ButtonPress
647.29	2	1	Rewarded
653.09	1.1	1	ButtonPress
657.97	2	1	NonRewarded
663.97	1.1	1	ButtonPress
671.24	2	1	Rewarded
675.91	1.1	1	ButtonPress
682.02	2	1	NonRewarded
686.69	1.1	1	ButtonPress
692.76	2	1	NonRewarded
697.06	1.1	1	ButtonPress
702.1	2	1	NonRewarded
707.7	1.1	1	ButtonPress
711.62	2	1	NonRewarded
716.02	1.1	1	ButtonPress
720.92	2	1	Rewarded
725.99	1.1	1	ButtonPress
729.97	2	1	NonRewarded
734.77	1.1	1	ButtonPress
738.56	2	1	NonRewarded
744.02	1.1	1	ButtonPress
748.09	2	1	NonRewarded
753.29	1.1	1	ButtonPress
757.61	2	1	NonRewarded
762.41	1.1	1	ButtonPress
766.99	2	1	NonRewarded
773.39	1.1	1	ButtonPress
777.72	2	1	Rewarded
784.92	1.1	1	ButtonPress
788.6	2	1	NonRewarded
793.93	1.1	1	ButtonPress
798.12	2	1	NonRewarded
804.92	1.1	1	ButtonPress
809.66	2	1	NonRewarded
814.06	1.1	1	ButtonPress
819.72	2	1	NonRewarded
824.52	1.1	1	ButtonPress
