filename	acq_time	operator	randstr	MotionExclusion	MeanFD
anat/sub-SAXSISO13f_T2w.nii.gz	2000-01-01T00:00:00	saxe	e28872dc	False	n/a
anat/sub-SAXSISO13f_T1w.nii.gz	2000-01-01T00:00:01	saxe	974365d0	False	n/a
fmap/sub-SAXSISO13f_run-001_magnitude1.nii.gz	2000-01-01T00:00:02	saxe	f7c74f8f	False	n/a
fmap/sub-SAXSISO13f_run-001_magnitude2.nii.gz	2000-01-01T00:00:03	saxe	f7c74f8f	False	n/a
fmap/sub-SAXSISO13f_run-001_phasediff.nii.gz	2000-01-01T00:00:04	saxe	abcde6f9	False	n/a
func/sub-SAXSISO13f_task-CIC_run-001_bold.nii.gz	2000-01-01T00:00:05	saxe	17d7a396	False	0.05802166950903466
func/sub-SAXSISO13f_task-CIC_run-002_bold.nii.gz	2000-01-01T00:00:06	saxe	4b8a206f	False	n/a
func/sub-SAXSISO13f_task-CIC_run-003_bold.nii.gz	2000-01-01T00:00:07	saxe	8311723c	False	0.06598721614383561
func/sub-SAXSISO13f_task-CIC_run-004_bold.nii.gz	2000-01-01T00:00:08	saxe	5c787a71	False	0.06736709084423308
func/sub-SAXSISO13f_task-CIC_run-005_bold.nii.gz	2000-01-01T00:00:09	saxe	f5535d83	False	0.06946649318698629
func/sub-SAXSISO13f_task-CIC_run-006_bold.nii.gz	2000-01-01T00:00:10	saxe	31a7b71f	False	0.06517484158561644
