onset	duration	weight	trial_type
6.04	2	1	NonRewarded
11.64	1.1	1	ButtonPress
15.7	2	1	NonRewarded
23.7	1.1	1	ButtonPress
26.98	2	1	NonRewarded
30.98	1.1	1	ButtonPress
36.66	2	1	NonRewarded
41.73	1.1	1	ButtonPress
48.2	2	1	NonRewarded
53.8	1.1	1	ButtonPress
57.89	2	1	Rewarded
62.69	1.1	1	ButtonPress
67.98	2	1	Rewarded
73.18	1.1	1	ButtonPress
78.33	2	1	Rewarded
85.13	1.1	1	ButtonPress
89.37	2	1	Rewarded
94.3	1.1	1	ButtonPress
100.06	2	1	NonRewarded
107.26	1.1	1	ButtonPress
111.29	2	1	Rewarded
116.49	1.1	1	ButtonPress
120.5	2	1	Rewarded
124.8	1	1	ButtonPress
129.57	2	1	Rewarded
133.77	1	1	ButtonPress
137.08	2	1	Rewarded
142.88	1	1	ButtonPress
148.9	2	1	NonRewarded
153.83	1	1	ButtonPress
158.47	2	1	Rewarded
162.77	1	1	ButtonPress
166.78	2	1	Rewarded
170.88	1	1	ButtonPress
174.87	2	1	Rewarded
180.47	1	1	ButtonPress
185.65	2	1	NonRewarded
192.05	1.1	1	ButtonPress
195.73	2	1	Rewarded
203.33	1.1	1	ButtonPress
207.48	2	1	NonRewarded
212.01	1.1	1	ButtonPress
218.56	2	1	NonRewarded
226.16	1.1	1	ButtonPress
230.67	2	1	Rewarded
236.67	1.1	1	ButtonPress
243.12	2	1	NonRewarded
248.05	1.1	1	ButtonPress
254.52	2	1	Rewarded
260.32	1.1	1	ButtonPress
264.94	2	1	NonRewarded
271.34	1	1	ButtonPress
275.71	2	1	Rewarded
282.51	1	1	ButtonPress
286.5	2	1	Rewarded
290.9	1	1	ButtonPress
294.39	2	1	NonRewarded
300.39	1	1	ButtonPress
303.98	2	1	Rewarded
308.78	1.1	1	ButtonPress
315.74	2	1	NonRewarded
320.94	1.1	1	ButtonPress
324.78	2	1	NonRewarded
331.98	1.1	1	ButtonPress
335.44	2	1	Rewarded
340.5	1.1	1	ButtonPress
345.82	2	1	Rewarded
352.02	1.1	1	ButtonPress
355.65	2	1	Rewarded
361.25	1.1	1	ButtonPress
368.55	2	1	Rewarded
372.55	1.1	1	ButtonPress
376.05	2	1	Rewarded
380.25	1.1	1	ButtonPress
387.13	2	1	NonRewarded
391.66	1.1	1	ButtonPress
396.55	2	1	Rewarded
400.65	1.1	1	ButtonPress
406.75	2	1	Rewarded
411.41	1	1	ButtonPress
415.84	2	1	Rewarded
420.5	1	1	ButtonPress
424.63	2	1	NonRewarded
429.43	1.1	1	ButtonPress
434.97	2	1	Rewarded
441.77	1.1	1	ButtonPress
445.4	2	1	Rewarded
452.2	1.1	1	ButtonPress
456.62	2	1	NonRewarded
462.22	1.1	1	ButtonPress
467.67	2	1	NonRewarded
475.67	1	1	ButtonPress
480.62	2	1	Rewarded
485.02	1	1	ButtonPress
491.03	2	1	NonRewarded
497.23	1	1	ButtonPress
501.59	2	1	NonRewarded
507.59	1	1	ButtonPress
514.06	2	1	Rewarded
521.26	1	1	ButtonPress
525.93	2	1	Rewarded
530.46	1	1	ButtonPress
534.31	2	1	Rewarded
539.11	1	1	ButtonPress
544.2	2	1	NonRewarded
551.8	1	1	ButtonPress
556.24	2	1	Rewarded
561.58	1	1	ButtonPress
565.12	2	1	NonRewarded
572.32	1	1	ButtonPress
579.1	2	1	Rewarded
585.5	1	1	ButtonPress
588.87	2	1	NonRewarded
593.27	1	1	ButtonPress
597.63	2	1	Rewarded
602.83	1	1	ButtonPress
607.1	2	1	NonRewarded
612.56	1	1	ButtonPress
616.92	2	1	NonRewarded
622.12	1.1	1	ButtonPress
625.93	2	1	Rewarded
630.33	1.1	1	ButtonPress
635.2	2	1	Rewarded
640.4	1.1	1	ButtonPress
645.67	2	1	Rewarded
651.47	1.1	1	ButtonPress
656.44	2	1	NonRewarded
662.44	1	1	ButtonPress
669.7	2	1	Rewarded
674.36	1	1	ButtonPress
680.43	2	1	NonRewarded
685.1	1	1	ButtonPress
691.05	2	1	NonRewarded
695.35	1	1	ButtonPress
700.29	2	1	NonRewarded
705.89	1	1	ButtonPress
709.71	2	1	NonRewarded
714.11	1	1	ButtonPress
718.89	2	1	Rewarded
723.96	1	1	ButtonPress
727.87	2	1	NonRewarded
732.67	1	1	ButtonPress
736.37	2	1	NonRewarded
741.84	1	1	ButtonPress
745.83	2	1	NonRewarded
751.03	1.1	1	ButtonPress
755.38	2	1	NonRewarded
760.18	1.1	1	ButtonPress
764.82	2	1	NonRewarded
771.22	1.1	1	ButtonPress
775.61	2	1	Rewarded
782.81	1.1	1	ButtonPress
786.54	2	1	NonRewarded
791.88	1.1	1	ButtonPress
796.05	2	1	NonRewarded
802.85	1.1	1	ButtonPress
807.6	2	1	NonRewarded
812	1.1	1	ButtonPress
817.67	2	1	NonRewarded
822.47	1.1	1	ButtonPress
