onset	duration	weight	trial_type
6.05	2	1	NonRewarded
11.65	1.1	1	ButtonPress
15.71	2	1	NonRewarded
23.71	1.1	1	ButtonPress
26.98	2	1	NonRewarded
30.98	1.1	1	ButtonPress
36.66	2	1	NonRewarded
41.73	1.1	1	ButtonPress
48.21	2	1	NonRewarded
53.81	1.1	1	ButtonPress
57.9	2	1	Rewarded
62.7	1.1	1	ButtonPress
67.99	2	1	Rewarded
73.19	1.1	1	ButtonPress
78.34	2	1	Rewarded
85.14	1.1	1	ButtonPress
89.42	2	1	Rewarded
94.36	1.1	1	ButtonPress
100.12	2	1	NonRewarded
107.32	1.1	1	ButtonPress
111.29	2	1	Rewarded
116.49	1.1	1	ButtonPress
120.46	2	1	Rewarded
124.76	1.1	1	ButtonPress
129.63	2	1	Rewarded
133.83	1.1	1	ButtonPress
137.25	2	1	Rewarded
143.05	1.1	1	ButtonPress
149.15	2	1	NonRewarded
154.08	1	1	ButtonPress
158.72	2	1	Rewarded
163.02	1	1	ButtonPress
167.02	2	1	Rewarded
171.12	1	1	ButtonPress
175.14	2	1	Rewarded
180.74	1.1	1	ButtonPress
186.04	2	1	NonRewarded
192.44	1.1	1	ButtonPress
196.17	2	1	Rewarded
203.77	1.1	1	ButtonPress
207.94	2	1	NonRewarded
212.47	1	1	ButtonPress
218.87	2	1	NonRewarded
226.47	1	1	ButtonPress
230.82	2	1	Rewarded
236.82	1	1	ButtonPress
243.17	2	1	NonRewarded
248.1	1	1	ButtonPress
254.47	2	1	Rewarded
260.27	1.1	1	ButtonPress
264.89	2	1	NonRewarded
271.29	1.1	1	ButtonPress
275.79	2	1	Rewarded
282.59	1.1	1	ButtonPress
286.7	2	1	Rewarded
291.1	1.1	1	ButtonPress
294.7	2	1	NonRewarded
300.7	1.1	1	ButtonPress
304.41	2	1	Rewarded
309.21	1.1	1	ButtonPress
316.18	2	1	NonRewarded
321.38	1.1	1	ButtonPress
325.23	2	1	NonRewarded
332.43	1.1	1	ButtonPress
335.79	2	1	Rewarded
340.86	1.1	1	ButtonPress
346.13	2	1	Rewarded
352.33	1.1	1	ButtonPress
355.99	2	1	Rewarded
361.59	1.1	1	ButtonPress
368.9	2	1	Rewarded
372.9	1.1	1	ButtonPress
376.39	2	1	Rewarded
380.59	1	1	ButtonPress
387.36	2	1	NonRewarded
391.89	1	1	ButtonPress
396.69	2	1	Rewarded
400.79	1	1	ButtonPress
406.81	2	1	Rewarded
411.48	1	1	ButtonPress
415.89	2	1	Rewarded
420.56	1	1	ButtonPress
424.69	2	1	NonRewarded
429.49	1	1	ButtonPress
434.96	2	1	Rewarded
441.76	1.1	1	ButtonPress
445.35	2	1	Rewarded
452.15	1.1	1	ButtonPress
456.52	2	1	NonRewarded
462.12	1.1	1	ButtonPress
467.59	2	1	NonRewarded
475.59	1.1	1	ButtonPress
480.67	2	1	Rewarded
485.07	1.1	1	ButtonPress
491.17	2	1	NonRewarded
497.37	1.1	1	ButtonPress
501.83	2	1	NonRewarded
507.83	1.1	1	ButtonPress
514.38	2	1	Rewarded
521.58	1.1	1	ButtonPress
526.36	2	1	Rewarded
530.89	1.1	1	ButtonPress
534.87	2	1	Rewarded
539.67	1.1	1	ButtonPress
544.88	2	1	NonRewarded
552.48	1.1	1	ButtonPress
556.96	2	1	Rewarded
562.29	1.1	1	ButtonPress
565.87	2	1	NonRewarded
573.07	1.1	1	ButtonPress
579.93	2	1	Rewarded
586.33	1	1	ButtonPress
589.74	2	1	NonRewarded
594.14	1	1	ButtonPress
598.52	2	1	Rewarded
603.72	1.1	1	ButtonPress
608.1	2	1	NonRewarded
613.57	1	1	ButtonPress
617.93	2	1	NonRewarded
623.13	1.1	1	ButtonPress
626.94	2	1	Rewarded
631.34	1.1	1	ButtonPress
636.27	2	1	Rewarded
641.47	1.1	1	ButtonPress
646.79	2	1	Rewarded
652.59	1.1	1	ButtonPress
657.56	2	1	NonRewarded
663.56	1.1	1	ButtonPress
670.87	2	1	Rewarded
675.53	1.1	1	ButtonPress
681.64	2	1	NonRewarded
686.31	1.1	1	ButtonPress
692.37	2	1	NonRewarded
696.67	1.1	1	ButtonPress
701.75	2	1	NonRewarded
707.35	1.1	1	ButtonPress
711.27	2	1	NonRewarded
715.67	1.1	1	ButtonPress
720.57	2	1	Rewarded
725.64	1.1	1	ButtonPress
729.65	2	1	NonRewarded
734.45	1.1	1	ButtonPress
738.26	2	1	NonRewarded
743.72	1.1	1	ButtonPress
747.83	2	1	NonRewarded
753.03	1.1	1	ButtonPress
757.41	2	1	NonRewarded
762.21	1.1	1	ButtonPress
766.86	2	1	NonRewarded
773.26	1.1	1	ButtonPress
777.61	2	1	Rewarded
784.81	1.1	1	ButtonPress
788.47	2	1	NonRewarded
793.81	1.1	1	ButtonPress
797.98	2	1	NonRewarded
804.78	1.1	1	ButtonPress
809.52	2	1	NonRewarded
813.92	1.1	1	ButtonPress
819.6	2	1	NonRewarded
824.4	1.1	1	ButtonPress
