onset	duration	weight	trial_type
6.04	2	1	Rewarded
10.24	1.1	1	ButtonPress
17.55	2	1	NonRewarded
25.15	1.1	1	ButtonPress
31.69	2	1	Rewarded
38.89	1.1	1	ButtonPress
45.43	2	1	Rewarded
51.43	1.1	1	ButtonPress
55.37	2	1	Rewarded
62.17	1.1	1	ButtonPress
66.24	2	1	Rewarded
71.17	1.1	1	ButtonPress
75.25	2	1	Rewarded
79.45	1.1	1	ButtonPress
84.36	2	1	NonRewarded
89.42	1.1	1	ButtonPress
93.14	2	1	Rewarded
98.61	1.1	1	ButtonPress
102.86	2	1	NonRewarded
108.06	1.1	1	ButtonPress
111.7	2	1	Rewarded
117.5	1	1	ButtonPress
121.09	2	1	Rewarded
125.49	1	1	ButtonPress
129.06	2	1	NonRewarded
133.46	1	1	ButtonPress
138.65	2	1	Rewarded
143.05	1	1	ButtonPress
147.87	2	1	NonRewarded
153.47	1.1	1	ButtonPress
159.17	2	1	NonRewarded
163.97	1.1	1	ButtonPress
167.68	2	1	Rewarded
174.88	1.1	1	ButtonPress
178.18	2	1	Rewarded
183.51	1.1	1	ButtonPress
189.62	2	1	NonRewarded
195.22	1.1	1	ButtonPress
200.7	2	1	NonRewarded
205.23	1.1	1	ButtonPress
209.2	2	1	NonRewarded
213.3	1.1	1	ButtonPress
217.64	2	1	NonRewarded
224.04	1.1	1	ButtonPress
230.13	2	1	Rewarded
234.53	1.1	1	ButtonPress
237.91	2	1	NonRewarded
245.11	1.1	1	ButtonPress
251.62	2	1	Rewarded
258.42	1.1	1	ButtonPress
262.41	2	1	Rewarded
268.81	1.1	1	ButtonPress
274.94	2	1	NonRewarded
282.54	1.1	1	ButtonPress
287.44	2	1	NonRewarded
292.51	1.1	1	ButtonPress
296.97	2	1	NonRewarded
301.27	1.1	1	ButtonPress
308.1	2	1	NonRewarded
312.9	1.1	1	ButtonPress
316.5	2	1	NonRewarded
321.7	1.1	1	ButtonPress
325.29	2	1	Rewarded
330.89	1.1	1	ButtonPress
335.38	2	1	NonRewarded
340.18	1.1	1	ButtonPress
345.47	2	1	NonRewarded
350.67	1.1	1	ButtonPress
357.56	2	1	NonRewarded
362.36	1.1	1	ButtonPress
366.19	2	1	Rewarded
370.86	1.1	1	ButtonPress
377.37	2	1	Rewarded
383.77	1.1	1	ButtonPress
388.27	2	1	Rewarded
392.27	1.1	1	ButtonPress
396.35	2	1	Rewarded
403.55	1	1	ButtonPress
408.33	2	1	Rewarded
413.13	1	1	ButtonPress
418.3	2	1	NonRewarded
422.3	1	1	ButtonPress
425.88	2	1	Rewarded
431.34	1	1	ButtonPress
437.75	2	1	Rewarded
442.81	1	1	ButtonPress
447.22	2	1	NonRewarded
455.22	1	1	ButtonPress
458.96	2	1	NonRewarded
463.89	1	1	ButtonPress
469.56	2	1	Rewarded
476.36	1	1	ButtonPress
481.51	2	1	NonRewarded
487.11	1	1	ButtonPress
493.1	2	1	NonRewarded
499.5	1	1	ButtonPress
504.01	2	1	NonRewarded
508.68	1.1	1	ButtonPress
513.79	2	1	NonRewarded
520.59	1.1	1	ButtonPress
525.32	2	1	Rewarded
529.98	1.1	1	ButtonPress
535.91	2	1	Rewarded
540.58	1.1	1	ButtonPress
544.98	2	1	Rewarded
551.18	1.1	1	ButtonPress
554.81	2	1	NonRewarded
559.21	1	1	ButtonPress
563.19	2	1	NonRewarded
569.19	1.1	1	ButtonPress
574.07	2	1	Rewarded
578.6	1.1	1	ButtonPress
584.32	2	1	NonRewarded
590.32	1.1	1	ButtonPress
595.65	2	1	Rewarded
600.05	1.1	1	ButtonPress
604.55	2	1	NonRewarded
609.35	1	1	ButtonPress
616.17	2	1	Rewarded
621.97	1	1	ButtonPress
627.35	2	1	NonRewarded
632.28	1	1	ButtonPress
637.08	2	1	NonRewarded
642.88	1	1	ButtonPress
647.27	2	1	NonRewarded
655.27	1.1	1	ButtonPress
662.6	2	1	Rewarded
667.4	1.1	1	ButtonPress
671.48	2	1	NonRewarded
678.28	1.1	1	ButtonPress
682.68	2	1	Rewarded
686.78	1.1	1	ButtonPress
690.56	2	1	NonRewarded
695.76	1.1	1	ButtonPress
700.57	2	1	Rewarded
708.17	1.1	1	ButtonPress
714.28	2	1	NonRewarded
718.58	1.1	1	ButtonPress
722.05	2	1	Rewarded
727.25	1.1	1	ButtonPress
730.8	2	1	NonRewarded
737	1.1	1	ButtonPress
740.99	2	1	NonRewarded
745.29	1.1	1	ButtonPress
749.39	2	1	Rewarded
754.99	1.1	1	ButtonPress
759.78	2	1	Rewarded
764.98	1.1	1	ButtonPress
768.3	2	1	NonRewarded
774.3	1.1	1	ButtonPress
778.12	2	1	Rewarded
783.72	1.1	1	ButtonPress
788.09	2	1	Rewarded
795.29	1.1	1	ButtonPress
799.81	2	1	Rewarded
805.01	1.1	1	ButtonPress
809.23	2	1	Rewarded
813.77	1.1	1	ButtonPress
818.89	2	1	NonRewarded
824.22	1.1	1	ButtonPress
