filename	acq_time	operator	randstr	MotionExclusion	MeanFD
anat/sub-SAXSISO17b_T2w.nii.gz	2000-01-01T00:00:00	saxe	ecaa9f3e	False	n/a
anat/sub-SAXSISO17b_T1w.nii.gz	2000-01-01T00:00:01	saxe	5e2ccce2	False	n/a
fmap/sub-SAXSISO17b_run-001_magnitude1.nii.gz	2000-01-01T00:00:02	saxe	8eade675	False	n/a
fmap/sub-SAXSISO17b_run-001_magnitude2.nii.gz	2000-01-01T00:00:03	saxe	8eade675	False	n/a
fmap/sub-SAXSISO17b_run-001_phasediff.nii.gz	2000-01-01T00:00:04	saxe	5d59bddc	False	n/a
func/sub-SAXSISO17b_task-CIC_run-001_bold.nii.gz	2000-01-01T00:00:05	saxe	176b0975	False	0.12724522638356164
func/sub-SAXSISO17b_task-CIC_run-002_bold.nii.gz	2000-01-01T00:00:06	saxe	8d111295	False	0.12382659384520547
func/sub-SAXSISO17b_task-CIC_run-003_bold.nii.gz	2000-01-01T00:00:07	saxe	63212b46	False	0.14638544276438356
func/sub-SAXSISO17b_task-CIC_run-004_bold.nii.gz	2000-01-01T00:00:08	saxe	ed2328ca	False	0.16262144347945207
func/sub-SAXSISO17b_task-CIC_run-005_bold.nii.gz	2000-01-01T00:00:09	saxe	b9717053	False	0.1767357279657534
func/sub-SAXSISO17b_task-CIC_run-006_bold.nii.gz	2000-01-01T00:00:10	saxe	0780b1a2	False	0.16319257869863013
fmap/sub-SAXSISO17b_run-002_magnitude1.nii.gz	2000-01-01T00:00:11	saxe	33fcec82	False	n/a
fmap/sub-SAXSISO17b_run-002_magnitude2.nii.gz	2000-01-01T00:00:12	saxe	33fcec82	False	n/a
fmap/sub-SAXSISO17b_run-002_phasediff.nii.gz	2000-01-01T00:00:13	saxe	b52f8cfb	False	n/a
func/sub-SAXSISO17b_task-midloc_run-001_bold.nii.gz	2000-01-01T00:00:14	saxe	892b3350	False	0.16010816805790642
