filename	acq_time	operator	randstr	MotionExclusion	MeanFD
anat/sub-SAXSISO28f_T2w.nii.gz	2000-01-01T00:00:00	saxe	c22dd75b	False	n/a
anat/sub-SAXSISO28f_T1w.nii.gz	2000-01-01T00:00:01	saxe	f7bf6db5	False	n/a
fmap/sub-SAXSISO28f_run-001_magnitude1.nii.gz	2000-01-01T00:00:02	saxe	f5c59dc4	False	n/a
fmap/sub-SAXSISO28f_run-001_magnitude2.nii.gz	2000-01-01T00:00:03	saxe	f5c59dc4	False	n/a
fmap/sub-SAXSISO28f_run-001_phasediff.nii.gz	2000-01-01T00:00:04	saxe	7aac0ee6	False	n/a
func/sub-SAXSISO28f_task-CIC_run-001_bold.nii.gz	2000-01-01T00:00:05	saxe	dc6adbb8	False	0.13464457776164382
func/sub-SAXSISO28f_task-CIC_run-002_bold.nii.gz	2000-01-01T00:00:06	saxe	3db8489f	False	0.10587242211643837
func/sub-SAXSISO28f_task-CIC_run-003_bold.nii.gz	2000-01-01T00:00:07	saxe	471d29b7	False	0.10294561641643836
func/sub-SAXSISO28f_task-CIC_run-004_bold.nii.gz	2000-01-01T00:00:08	saxe	0cc37e1e	False	0.10312131135068492
func/sub-SAXSISO28f_task-CIC_run-005_bold.nii.gz	2000-01-01T00:00:09	saxe	0c106d28	False	0.09010049003534246
func/sub-SAXSISO28f_task-CIC_run-006_bold.nii.gz	2000-01-01T00:00:10	saxe	e1e892b3	False	0.08579534238684933
