filename	acq_time	operator	randstr	MotionExclusion	MeanFD
anat/sub-SAXSISO33s_T2w.nii.gz	2000-01-01T00:00:00	saxe	9ecf5115	False	n/a
anat/sub-SAXSISO33s_T1w.nii.gz	2000-01-01T00:00:01	saxe	e491582f	False	n/a
fmap/sub-SAXSISO33s_run-001_magnitude1.nii.gz	2000-01-01T00:00:02	saxe	f18bfea4	False	n/a
fmap/sub-SAXSISO33s_run-001_magnitude2.nii.gz	2000-01-01T00:00:03	saxe	f18bfea4	False	n/a
fmap/sub-SAXSISO33s_run-001_phasediff.nii.gz	2000-01-01T00:00:04	saxe	880e6ae4	False	n/a
func/sub-SAXSISO33s_task-CIC_run-001_bold.nii.gz	2000-01-01T00:00:05	saxe	98dafafb	False	0.08830404370363014
func/sub-SAXSISO33s_task-CIC_run-002_bold.nii.gz	2000-01-01T00:00:06	saxe	52cad8dd	False	0.08509363959130138
func/sub-SAXSISO33s_task-CIC_run-003_bold.nii.gz	2000-01-01T00:00:07	saxe	9bdb90fb	False	0.06729397382438355
func/sub-SAXSISO33s_task-CIC_run-004_bold.nii.gz	2000-01-01T00:00:08	saxe	ea3b5b1b	False	0.0781697848121848
func/sub-SAXSISO33s_task-CIC_run-005_bold.nii.gz	2000-01-01T00:00:09	saxe	2e2600c1	False	0.07849691131383561
func/sub-SAXSISO33s_task-CIC_run-006_bold.nii.gz	2000-01-01T00:00:10	saxe	733d6ce5	False	0.07365073314657535
