filename	acq_time	operator	randstr	MotionExclusion	MeanFD
anat/sub-SAXSISO41b_T2w.nii.gz	2000-01-01T00:00:00	saxe	09ff5a4c	False	n/a
anat/sub-SAXSISO41b_T1w.nii.gz	2000-01-01T00:00:01	saxe	850d1db6	False	n/a
fmap/sub-SAXSISO41b_run-001_magnitude1.nii.gz	2000-01-01T00:00:02	saxe	f1d6d0a0	False	n/a
fmap/sub-SAXSISO41b_run-001_magnitude2.nii.gz	2000-01-01T00:00:03	saxe	f1d6d0a0	False	n/a
fmap/sub-SAXSISO41b_run-001_phasediff.nii.gz	2000-01-01T00:00:04	saxe	b2bfea37	False	n/a
func/sub-SAXSISO41b_task-CIC_run-001_bold.nii.gz	2000-01-01T00:00:05	saxe	b2e55c7c	False	0.15011545785616434
func/sub-SAXSISO41b_task-CIC_run-002_bold.nii.gz	2000-01-01T00:00:06	saxe	c88f82db	False	0.11271221176883565
func/sub-SAXSISO41b_task-CIC_run-003_bold.nii.gz	2000-01-01T00:00:07	saxe	da7f3be9	False	0.10203242705479453
func/sub-SAXSISO41b_task-CIC_run-004_bold.nii.gz	2000-01-01T00:00:08	saxe	aae4fd2a	False	0.1097725541479452
func/sub-SAXSISO41b_task-CIC_run-005_bold.nii.gz	2000-01-01T00:00:09	saxe	b3552ef8	False	0.14088156619863015
func/sub-SAXSISO41b_task-CIC_run-006_bold.nii.gz	2000-01-01T00:00:10	saxe	97d6f74d	False	0.11555717057260273
fmap/sub-SAXSISO41b_run-002_magnitude1.nii.gz	2000-01-01T00:00:11	saxe	a7a35939	False	n/a
fmap/sub-SAXSISO41b_run-002_magnitude2.nii.gz	2000-01-01T00:00:12	saxe	a7a35939	False	n/a
fmap/sub-SAXSISO41b_run-002_phasediff.nii.gz	2000-01-01T00:00:13	saxe	58a5c16f	False	n/a
func/sub-SAXSISO41b_task-midloc_run-001_bold.nii.gz	2000-01-01T00:00:14	saxe	64c0700e	False	0.08172947587795101
