filename	acq_time	operator	randstr	MotionExclusion	MeanFD
anat/sub-SAXSISO12s_T2w.nii.gz	2000-01-01T00:00:00	saxe	f03bce4c	False	n/a
anat/sub-SAXSISO12s_T1w.nii.gz	2000-01-01T00:00:01	saxe	a553a61f	False	n/a
fmap/sub-SAXSISO12s_run-001_magnitude1.nii.gz	2000-01-01T00:00:02	saxe	35228087	False	n/a
fmap/sub-SAXSISO12s_run-001_magnitude2.nii.gz	2000-01-01T00:00:03	saxe	35228087	False	n/a
fmap/sub-SAXSISO12s_run-001_phasediff.nii.gz	2000-01-01T00:00:04	saxe	dcceca75	False	n/a
func/sub-SAXSISO12s_task-CIC_run-001_bold.nii.gz	2000-01-01T00:00:05	saxe	97952859	False	0.0815784101849315
func/sub-SAXSISO12s_task-CIC_run-002_bold.nii.gz	2000-01-01T00:00:06	saxe	8e6e488d	False	0.08978471385068493
func/sub-SAXSISO12s_task-CIC_run-003_bold.nii.gz	2000-01-01T00:00:07	saxe	ec3e6126	False	0.08238856940821919
func/sub-SAXSISO12s_task-CIC_run-004_bold.nii.gz	2000-01-01T00:00:08	saxe	286c2b97	False	0.09274358684931504
func/sub-SAXSISO12s_task-CIC_run-005_bold.nii.gz	2000-01-01T00:00:09	saxe	be814d8c	False	0.08206234369863014
func/sub-SAXSISO12s_task-CIC_run-006_bold.nii.gz	2000-01-01T00:00:10	saxe	879964f7	False	0.07738041528767124
