filename	acq_time	operator	randstr	MotionExclusion	MeanFD
anat/sub-SAXSISO11b_T2w.nii.gz	2000-01-01T00:00:00	saxe	a82a062b	False	n/a
anat/sub-SAXSISO11b_T1w.nii.gz	2000-01-01T00:00:01	saxe	7de57cea	False	n/a
fmap/sub-SAXSISO11b_run-001_magnitude1.nii.gz	2000-01-01T00:00:02	saxe	0195ced0	False	n/a
fmap/sub-SAXSISO11b_run-001_magnitude2.nii.gz	2000-01-01T00:00:03	saxe	0195ced0	False	n/a
fmap/sub-SAXSISO11b_run-001_phasediff.nii.gz	2000-01-01T00:00:04	saxe	f288c54b	False	n/a
func/sub-SAXSISO11b_task-CIC_run-001_bold.nii.gz	2000-01-01T00:00:05	saxe	98f9785a	False	0.12730871781643838
func/sub-SAXSISO11b_task-CIC_run-002_bold.nii.gz	2000-01-01T00:00:06	saxe	940ac373	False	0.1314225606479452
func/sub-SAXSISO11b_task-CIC_run-003_bold.nii.gz	2000-01-01T00:00:07	saxe	009cb3db	False	0.12801528959383562
func/sub-SAXSISO11b_task-CIC_run-004_bold.nii.gz	2000-01-01T00:00:08	saxe	5d142e38	False	0.11666515522054795
func/sub-SAXSISO11b_task-CIC_run-005_bold.nii.gz	2000-01-01T00:00:09	saxe	9fa60e1f	False	0.1015252282082192
func/sub-SAXSISO11b_task-CIC_run-006_bold.nii.gz	2000-01-01T00:00:10	saxe	547ffe30	False	0.09709914530136986
fmap/sub-SAXSISO11b_run-002_magnitude1.nii.gz	2000-01-01T00:00:11	saxe	d6da6b22	False	n/a
fmap/sub-SAXSISO11b_run-002_magnitude2.nii.gz	2000-01-01T00:00:12	saxe	d6da6b22	False	n/a
fmap/sub-SAXSISO11b_run-002_phasediff.nii.gz	2000-01-01T00:00:13	saxe	c92c5a43	False	n/a
func/sub-SAXSISO11b_task-midloc_run-001_bold.nii.gz	2000-01-01T00:00:14	saxe	650ffcc3	False	0.09399765044047058
