filename	acq_time	operator	randstr	MotionExclusion	MeanFD
anat/sub-SAXSISO18f_T2w.nii.gz	2000-01-01T00:00:00	saxe	5e912261	False	n/a
anat/sub-SAXSISO18f_T1w.nii.gz	2000-01-01T00:00:01	saxe	9e13af66	False	n/a
fmap/sub-SAXSISO18f_run-001_magnitude1.nii.gz	2000-01-01T00:00:02	saxe	2522afad	False	n/a
fmap/sub-SAXSISO18f_run-001_magnitude2.nii.gz	2000-01-01T00:00:03	saxe	2522afad	False	n/a
fmap/sub-SAXSISO18f_run-001_phasediff.nii.gz	2000-01-01T00:00:04	saxe	d9c0e709	False	n/a
func/sub-SAXSISO18f_task-CIC_run-001_bold.nii.gz	2000-01-01T00:00:05	saxe	934aff98	False	0.049106597669726026
func/sub-SAXSISO18f_task-CIC_run-002_bold.nii.gz	2000-01-01T00:00:06	saxe	50e23d92	False	0.053142630484501366
func/sub-SAXSISO18f_task-CIC_run-003_bold.nii.gz	2000-01-01T00:00:07	saxe	c9c5e629	False	0.06005003979954796
func/sub-SAXSISO18f_task-CIC_run-004_bold.nii.gz	2000-01-01T00:00:08	saxe	fbb6207b	False	0.07575690551034248
func/sub-SAXSISO18f_task-CIC_run-005_bold.nii.gz	2000-01-01T00:00:09	saxe	a0c3047a	False	0.06734203442356164
func/sub-SAXSISO18f_task-CIC_run-006_bold.nii.gz	2000-01-01T00:00:10	saxe	51f7c14c	False	0.07683962391849315
