filename	acq_time	operator	randstr	MotionExclusion	MeanFD
anat/sub-SAXSISO02b_T2w.nii.gz	2000-01-01T00:00:00	saxe	13cd3f86	False	n/a
anat/sub-SAXSISO02b_T1w.nii.gz	2000-01-01T00:00:01	saxe	b7874911	False	n/a
fmap/sub-SAXSISO02b_run-001_magnitude1.nii.gz	2000-01-01T00:00:02	saxe	5a86e57b	False	n/a
fmap/sub-SAXSISO02b_run-001_magnitude2.nii.gz	2000-01-01T00:00:03	saxe	5a86e57b	False	n/a
fmap/sub-SAXSISO02b_run-001_phasediff.nii.gz	2000-01-01T00:00:04	saxe	83c4b557	False	n/a
func/sub-SAXSISO02b_task-CIC_run-001_bold.nii.gz	2000-01-01T00:00:05	saxe	95a8722c	False	0.0969593655041096
func/sub-SAXSISO02b_task-CIC_run-002_bold.nii.gz	2000-01-01T00:00:06	saxe	0806d615	False	0.08870529761643835
func/sub-SAXSISO02b_task-CIC_run-003_bold.nii.gz	2000-01-01T00:00:07	saxe	c6105b64	False	0.10514040517123288
func/sub-SAXSISO02b_task-CIC_run-004_bold.nii.gz	2000-01-01T00:00:08	saxe	d7d81085	False	0.1103710359520548
func/sub-SAXSISO02b_task-CIC_run-005_bold.nii.gz	2000-01-01T00:00:09	saxe	4f2482f2	False	0.10205352288630136
func/sub-SAXSISO02b_task-CIC_run-006_bold.nii.gz	2000-01-01T00:00:10	saxe	ec2a2ee0	False	0.11556009270136985
fmap/sub-SAXSISO02b_run-002_magnitude1.nii.gz	2000-01-01T00:00:11	saxe	9354c63a	False	n/a
fmap/sub-SAXSISO02b_run-002_magnitude2.nii.gz	2000-01-01T00:00:12	saxe	9354c63a	False	n/a
fmap/sub-SAXSISO02b_run-002_phasediff.nii.gz	2000-01-01T00:00:13	saxe	23c4e574	False	n/a
func/sub-SAXSISO02b_task-midloc_run-001_bold.nii.gz	2000-01-01T00:00:14	saxe	349f3a9c	False	0.16114141201923446
