filename	acq_time	operator	randstr	MotionExclusion	MeanFD
anat/sub-SAXSISO02s_T2w.nii.gz	2000-01-01T00:00:00	saxe	880fb3af	False	n/a
anat/sub-SAXSISO02s_T1w.nii.gz	2000-01-01T00:00:01	saxe	9d358d38	False	n/a
fmap/sub-SAXSISO02s_run-001_magnitude1.nii.gz	2000-01-01T00:00:02	saxe	38fbf05f	False	n/a
fmap/sub-SAXSISO02s_run-001_magnitude2.nii.gz	2000-01-01T00:00:03	saxe	38fbf05f	False	n/a
fmap/sub-SAXSISO02s_run-001_phasediff.nii.gz	2000-01-01T00:00:04	saxe	05fcb94e	False	n/a
func/sub-SAXSISO02s_task-CIC_run-001_bold.nii.gz	2000-01-01T00:00:05	saxe	cbaa1fa8	False	0.0786757434690411
func/sub-SAXSISO02s_task-CIC_run-002_bold.nii.gz	2000-01-01T00:00:06	saxe	e4cfd6da	False	0.08210971063643835
func/sub-SAXSISO02s_task-CIC_run-003_bold.nii.gz	2000-01-01T00:00:07	saxe	9e4b5eb4	False	0.09315310364931507
func/sub-SAXSISO02s_task-CIC_run-004_bold.nii.gz	2000-01-01T00:00:08	saxe	f1b076bf	False	0.08353593390410959
func/sub-SAXSISO02s_task-CIC_run-005_bold.nii.gz	2000-01-01T00:00:09	saxe	3a263808	False	0.08827475182876712
func/sub-SAXSISO02s_task-CIC_run-006_bold.nii.gz	2000-01-01T00:00:10	saxe	5fa800b2	False	0.07797116627452058
