onset	duration	weight	trial_type
6.26	2	1	NonRewarded
11.86	1.1	1	ButtonPress
16.76	2	1	NonRewarded
24.76	1.1	1	ButtonPress
28.58	2	1	NonRewarded
32.58	1.1	1	ButtonPress
38.26	2	1	NonRewarded
43.32	1.1	1	ButtonPress
49.78	2	1	NonRewarded
55.38	1.1	1	ButtonPress
59.44	2	1	Rewarded
64.24	1.1	1	ButtonPress
69.51	2	1	Rewarded
74.71	1.1	1	ButtonPress
79.81	2	1	Rewarded
86.61	1.1	1	ButtonPress
90.82	2	1	Rewarded
95.75	1.1	1	ButtonPress
101.44	2	1	NonRewarded
108.64	1.1	1	ButtonPress
112.57	2	1	Rewarded
117.77	1	1	ButtonPress
121.64	2	1	Rewarded
125.94	1	1	ButtonPress
130.71	2	1	Rewarded
134.91	1.1	1	ButtonPress
138.33	2	1	Rewarded
144.13	1.1	1	ButtonPress
150.45	2	1	NonRewarded
155.39	1.1	1	ButtonPress
160.81	2	1	Rewarded
165.11	1.1	1	ButtonPress
169.19	2	1	Rewarded
173.29	1.1	1	ButtonPress
177.41	2	1	Rewarded
183.01	1.1	1	ButtonPress
188.51	2	1	NonRewarded
194.91	1.1	1	ButtonPress
199.25	2	1	Rewarded
206.85	1.1	1	ButtonPress
211.01	2	1	NonRewarded
215.54	1.1	1	ButtonPress
222.4	2	1	NonRewarded
230	1.1	1	ButtonPress
235.12	2	1	Rewarded
241.12	1	1	ButtonPress
247.46	2	1	NonRewarded
252.4	1	1	ButtonPress
258.76	2	1	Rewarded
264.56	1	1	ButtonPress
269.11	2	1	NonRewarded
275.51	1	1	ButtonPress
279.88	2	1	Rewarded
286.68	1	1	ButtonPress
290.67	2	1	Rewarded
295.07	1	1	ButtonPress
298.55	2	1	NonRewarded
304.55	1	1	ButtonPress
308.13	2	1	Rewarded
312.93	1.1	1	ButtonPress
319.81	2	1	NonRewarded
325.01	1.1	1	ButtonPress
329.02	2	1	NonRewarded
336.22	1.1	1	ButtonPress
340.28	2	1	Rewarded
345.35	1.1	1	ButtonPress
350.63	2	1	Rewarded
356.83	1.1	1	ButtonPress
360.51	2	1	Rewarded
366.11	1.1	1	ButtonPress
373.41	2	1	Rewarded
377.41	1.1	1	ButtonPress
380.9	2	1	Rewarded
385.1	1.1	1	ButtonPress
392.12	2	1	NonRewarded
396.66	1.1	1	ButtonPress
402.05	2	1	Rewarded
406.15	1.1	1	ButtonPress
412.26	2	1	Rewarded
416.93	1	1	ButtonPress
421.34	2	1	Rewarded
426	1	1	ButtonPress
430.21	2	1	NonRewarded
435.01	1.1	1	ButtonPress
441	2	1	Rewarded
447.8	1.1	1	ButtonPress
451.37	2	1	Rewarded
458.17	1.1	1	ButtonPress
462.77	2	1	NonRewarded
468.37	1.1	1	ButtonPress
474.5	2	1	NonRewarded
482.5	1.1	1	ButtonPress
487.56	2	1	Rewarded
491.96	1.1	1	ButtonPress
498.2	2	1	NonRewarded
504.4	1.1	1	ButtonPress
509.4	2	1	NonRewarded
515.4	1.1	1	ButtonPress
521.92	2	1	Rewarded
529.12	1.1	1	ButtonPress
533.87	2	1	Rewarded
538.4	1.1	1	ButtonPress
542.3	2	1	Rewarded
547.1	1	1	ButtonPress
552.3	2	1	NonRewarded
559.9	1	1	ButtonPress
564.8	2	1	Rewarded
570.13	1.1	1	ButtonPress
573.87	2	1	NonRewarded
581.07	1.1	1	ButtonPress
588.48	2	1	Rewarded
594.88	1	1	ButtonPress
598.27	2	1	NonRewarded
602.67	1	1	ButtonPress
607.04	2	1	Rewarded
612.24	1.1	1	ButtonPress
616.82	2	1	NonRewarded
622.29	1.1	1	ButtonPress
627.41	2	1	NonRewarded
632.61	1.1	1	ButtonPress
636.4	2	1	Rewarded
640.8	1.1	1	ButtonPress
645.66	2	1	Rewarded
650.86	1.1	1	ButtonPress
656.12	2	1	Rewarded
661.92	1.1	1	ButtonPress
666.89	2	1	NonRewarded
672.89	1.1	1	ButtonPress
680.34	2	1	Rewarded
685	1.1	1	ButtonPress
691.28	2	1	NonRewarded
695.94	1.1	1	ButtonPress
702.76	2	1	NonRewarded
707.06	1.1	1	ButtonPress
712.93	2	1	NonRewarded
718.53	1	1	ButtonPress
722.89	2	1	NonRewarded
727.29	1.1	1	ButtonPress
732.16	2	1	Rewarded
737.23	1.1	1	ButtonPress
741.35	2	1	NonRewarded
746.15	1.1	1	ButtonPress
750.64	2	1	NonRewarded
756.11	1.1	1	ButtonPress
760.76	2	1	NonRewarded
765.96	1.1	1	ButtonPress
770.62	2	1	NonRewarded
775.42	1.1	1	ButtonPress
780.54	2	1	NonRewarded
786.94	1.1	1	ButtonPress
791.27	2	1	Rewarded
798.47	1.1	1	ButtonPress
802.15	2	1	NonRewarded
807.49	1.1	1	ButtonPress
811.68	2	1	NonRewarded
818.48	1.1	1	ButtonPress
823.41	2	1	NonRewarded
827.81	1.1	1	ButtonPress
834.16	2	1	NonRewarded
838.96	1.1	1	ButtonPress
