filename	acq_time	operator	randstr	MotionExclusion	MeanFD
anat/sub-SAXSISO17s_T2w.nii.gz	2000-01-01T00:00:00	saxe	20bd8550	False	n/a
anat/sub-SAXSISO17s_T1w.nii.gz	2000-01-01T00:00:01	saxe	c508d295	False	n/a
fmap/sub-SAXSISO17s_run-001_magnitude1.nii.gz	2000-01-01T00:00:02	saxe	e7eaa231	False	n/a
fmap/sub-SAXSISO17s_run-001_magnitude2.nii.gz	2000-01-01T00:00:03	saxe	e7eaa231	False	n/a
fmap/sub-SAXSISO17s_run-001_phasediff.nii.gz	2000-01-01T00:00:04	saxe	1a4ee7e2	False	n/a
func/sub-SAXSISO17s_task-CIC_run-001_bold.nii.gz	2000-01-01T00:00:05	saxe	be5365fa	False	0.12757060172904108
func/sub-SAXSISO17s_task-CIC_run-002_bold.nii.gz	2000-01-01T00:00:06	saxe	36cba2d3	False	0.14334082381876712
func/sub-SAXSISO17s_task-CIC_run-003_bold.nii.gz	2000-01-01T00:00:07	saxe	3d6260d1	False	0.16341931533061646
func/sub-SAXSISO17s_task-CIC_run-004_bold.nii.gz	2000-01-01T00:00:08	saxe	e1a9d5b5	False	0.1710243775890411
func/sub-SAXSISO17s_task-CIC_run-005_bold.nii.gz	2000-01-01T00:00:09	saxe	a2129d47	False	0.15660423193835615
func/sub-SAXSISO17s_task-CIC_run-006_bold.nii.gz	2000-01-01T00:00:10	saxe	a0d3abe9	False	0.15070051328630138
