filename	acq_time	operator	randstr	MotionExclusion	MeanFD
anat/sub-SAXSISO19s_T2w.nii.gz	2000-01-01T00:00:00	saxe	c2197768	False	n/a
anat/sub-SAXSISO19s_T1w.nii.gz	2000-01-01T00:00:01	saxe	9e72ede0	False	n/a
fmap/sub-SAXSISO19s_run-001_magnitude1.nii.gz	2000-01-01T00:00:02	saxe	8c264713	False	n/a
fmap/sub-SAXSISO19s_run-001_magnitude2.nii.gz	2000-01-01T00:00:03	saxe	8c264713	False	n/a
fmap/sub-SAXSISO19s_run-001_phasediff.nii.gz	2000-01-01T00:00:04	saxe	d163142e	False	n/a
func/sub-SAXSISO19s_task-CIC_run-001_bold.nii.gz	2000-01-01T00:00:05	saxe	e2b1570b	False	0.3509946611582192
func/sub-SAXSISO19s_task-CIC_run-002_bold.nii.gz	2000-01-01T00:00:06	saxe	b2f249ad	False	0.3064863418888357
func/sub-SAXSISO19s_task-CIC_run-003_bold.nii.gz	2000-01-01T00:00:07	saxe	0f1efc30	False	0.23568490560958905
func/sub-SAXSISO19s_task-CIC_run-004_bold.nii.gz	2000-01-01T00:00:08	saxe	aee8049f	False	0.21189857333904108
func/sub-SAXSISO19s_task-CIC_run-005_bold.nii.gz	2000-01-01T00:00:09	saxe	957ce359	False	0.2823716768356164
func/sub-SAXSISO19s_task-CIC_run-006_bold.nii.gz	2000-01-01T00:00:10	saxe	e938a5ce	False	0.2751352143150685
