filename	acq_time	operator	randstr	MotionExclusion	MeanFD
anat/sub-SAXSISO27s_T2w.nii.gz	2000-01-01T00:00:00	saxe	2f537923	False	n/a
anat/sub-SAXSISO27s_T1w.nii.gz	2000-01-01T00:00:01	saxe	34779848	False	n/a
fmap/sub-SAXSISO27s_run-001_magnitude1.nii.gz	2000-01-01T00:00:02	saxe	7ea22465	False	n/a
fmap/sub-SAXSISO27s_run-001_magnitude2.nii.gz	2000-01-01T00:00:03	saxe	7ea22465	False	n/a
fmap/sub-SAXSISO27s_run-001_phasediff.nii.gz	2000-01-01T00:00:04	saxe	3139bc4d	False	n/a
func/sub-SAXSISO27s_task-CIC_run-001_bold.nii.gz	2000-01-01T00:00:05	saxe	ac12efd4	False	0.06540351613013698
func/sub-SAXSISO27s_task-CIC_run-002_bold.nii.gz	2000-01-01T00:00:06	saxe	06e36610	False	0.06841177655360578
func/sub-SAXSISO27s_task-CIC_run-003_bold.nii.gz	2000-01-01T00:00:07	saxe	702e4a59	False	0.0673070250410959
func/sub-SAXSISO27s_task-CIC_run-004_bold.nii.gz	2000-01-01T00:00:08	saxe	dedb1111	False	0.07048519682643835
func/sub-SAXSISO27s_task-CIC_run-005_bold.nii.gz	2000-01-01T00:00:09	saxe	aad367c4	False	0.08289905236369861
func/sub-SAXSISO27s_task-CIC_run-006_bold.nii.gz	2000-01-01T00:00:10	saxe	f3efb5f8	False	0.08799252833356165
