filename	acq_time	operator	randstr	MotionExclusion	MeanFD
anat/sub-SAXSISO21f_T2w.nii.gz	2000-01-01T00:00:00	saxe	4dd2141f	False	n/a
anat/sub-SAXSISO21f_T1w.nii.gz	2000-01-01T00:00:01	saxe	3d7c2358	False	n/a
fmap/sub-SAXSISO21f_run-001_magnitude1.nii.gz	2000-01-01T00:00:02	saxe	3afb028a	False	n/a
fmap/sub-SAXSISO21f_run-001_magnitude2.nii.gz	2000-01-01T00:00:03	saxe	3afb028a	False	n/a
fmap/sub-SAXSISO21f_run-001_phasediff.nii.gz	2000-01-01T00:00:04	saxe	00714dd1	False	n/a
func/sub-SAXSISO21f_task-CIC_run-001_bold.nii.gz	2000-01-01T00:00:05	saxe	30fe002c	False	0.0823311534609589
func/sub-SAXSISO21f_task-CIC_run-002_bold.nii.gz	2000-01-01T00:00:06	saxe	8f74b469	False	0.10758837479452056
func/sub-SAXSISO21f_task-CIC_run-003_bold.nii.gz	2000-01-01T00:00:07	saxe	89e4ad75	False	0.10472380743835616
func/sub-SAXSISO21f_task-CIC_run-004_bold.nii.gz	2000-01-01T00:00:08	saxe	a36abcd7	False	0.08642966970726026
func/sub-SAXSISO21f_task-CIC_run-005_bold.nii.gz	2000-01-01T00:00:09	saxe	9c77b818	False	0.10533150905479452
func/sub-SAXSISO21f_task-CIC_run-006_bold.nii.gz	2000-01-01T00:00:10	saxe	23441ae9	False	0.1032701772880822
