onset	duration	weight	trial_type
6.05	2	1	NonRewarded
11.65	1.1	1	ButtonPress
15.71	2	1	NonRewarded
23.71	1.1	1	ButtonPress
26.99	2	1	NonRewarded
30.99	1.1	1	ButtonPress
36.67	2	1	NonRewarded
41.74	1.1	1	ButtonPress
48.23	2	1	NonRewarded
53.83	1.1	1	ButtonPress
57.93	2	1	Rewarded
62.73	1.1	1	ButtonPress
68.06	2	1	Rewarded
73.26	1.1	1	ButtonPress
78.44	2	1	Rewarded
85.24	1.1	1	ButtonPress
89.47	2	1	Rewarded
94.4	1.1	1	ButtonPress
100.1	2	1	NonRewarded
107.3	1.1	1	ButtonPress
111.26	2	1	Rewarded
116.46	1	1	ButtonPress
120.34	2	1	Rewarded
124.64	1.1	1	ButtonPress
129.53	2	1	Rewarded
133.73	1.1	1	ButtonPress
137.15	2	1	Rewarded
142.95	1.1	1	ButtonPress
149.05	2	1	NonRewarded
153.98	1.1	1	ButtonPress
158.75	2	1	Rewarded
163.05	1.1	1	ButtonPress
167.17	2	1	Rewarded
171.27	1.1	1	ButtonPress
175.42	2	1	Rewarded
181.02	1.1	1	ButtonPress
186.39	2	1	NonRewarded
192.79	1.1	1	ButtonPress
196.49	2	1	Rewarded
204.09	1	1	ButtonPress
208.09	2	1	NonRewarded
212.62	1	1	ButtonPress
218.98	2	1	NonRewarded
226.58	1	1	ButtonPress
230.95	2	1	Rewarded
236.95	1	1	ButtonPress
243.32	2	1	NonRewarded
248.25	1	1	ButtonPress
254.64	2	1	Rewarded
260.44	1.1	1	ButtonPress
265.07	2	1	NonRewarded
271.47	1.1	1	ButtonPress
275.96	2	1	Rewarded
282.76	1.1	1	ButtonPress
286.93	2	1	Rewarded
291.33	1.1	1	ButtonPress
294.96	2	1	NonRewarded
300.96	1.1	1	ButtonPress
304.68	2	1	Rewarded
309.48	1.1	1	ButtonPress
316.4	2	1	NonRewarded
321.6	1.1	1	ButtonPress
325.39	2	1	NonRewarded
332.59	1.1	1	ButtonPress
335.96	2	1	Rewarded
341.03	1.1	1	ButtonPress
346.31	2	1	Rewarded
352.51	1.1	1	ButtonPress
356.18	2	1	Rewarded
361.78	1	1	ButtonPress
368.98	2	1	Rewarded
372.98	1.1	1	ButtonPress
376.51	2	1	Rewarded
380.71	1.1	1	ButtonPress
387.59	2	1	NonRewarded
392.12	1.1	1	ButtonPress
397.04	2	1	Rewarded
401.14	1.1	1	ButtonPress
407.29	2	1	Rewarded
411.96	1	1	ButtonPress
416.4	2	1	Rewarded
421.07	1	1	ButtonPress
425.14	2	1	NonRewarded
429.94	1	1	ButtonPress
435.3	2	1	Rewarded
442.1	1	1	ButtonPress
445.58	2	1	Rewarded
452.38	1	1	ButtonPress
456.68	2	1	NonRewarded
462.28	1	1	ButtonPress
467.63	2	1	NonRewarded
475.63	1	1	ButtonPress
480.62	2	1	Rewarded
485.02	1	1	ButtonPress
491.03	2	1	NonRewarded
497.23	1	1	ButtonPress
501.6	2	1	NonRewarded
507.6	1	1	ButtonPress
514.08	2	1	Rewarded
521.28	1	1	ButtonPress
526	2	1	Rewarded
530.53	1	1	ButtonPress
534.34	2	1	Rewarded
539.14	1	1	ButtonPress
544.14	2	1	NonRewarded
551.74	1	1	ButtonPress
556.11	2	1	Rewarded
561.44	1	1	ButtonPress
564.91	2	1	NonRewarded
572.11	1	1	ButtonPress
578.89	2	1	Rewarded
585.29	1	1	ButtonPress
588.7	2	1	NonRewarded
593.1	1	1	ButtonPress
597.5	2	1	Rewarded
602.7	1.1	1	ButtonPress
607.08	2	1	NonRewarded
612.55	1.1	1	ButtonPress
617.04	2	1	NonRewarded
622.24	1.1	1	ButtonPress
626.09	2	1	Rewarded
630.49	1.1	1	ButtonPress
635.41	2	1	Rewarded
640.61	1.1	1	ButtonPress
645.87	2	1	Rewarded
651.67	1.1	1	ButtonPress
656.55	2	1	NonRewarded
662.55	1.1	1	ButtonPress
669.83	2	1	Rewarded
674.49	1.1	1	ButtonPress
680.61	2	1	NonRewarded
685.27	1.1	1	ButtonPress
691.33	2	1	NonRewarded
695.63	1.1	1	ButtonPress
700.7	2	1	NonRewarded
706.3	1.1	1	ButtonPress
710.23	2	1	NonRewarded
714.63	1.1	1	ButtonPress
719.52	2	1	Rewarded
724.59	1.1	1	ButtonPress
728.58	2	1	NonRewarded
733.38	1.1	1	ButtonPress
737.24	2	1	NonRewarded
742.7	1.1	1	ButtonPress
746.8	2	1	NonRewarded
752	1.1	1	ButtonPress
756.34	2	1	NonRewarded
761.14	1.1	1	ButtonPress
765.71	2	1	NonRewarded
772.11	1.1	1	ButtonPress
776.44	2	1	Rewarded
783.64	1.1	1	ButtonPress
787.32	2	1	NonRewarded
792.65	1	1	ButtonPress
796.75	2	1	NonRewarded
803.55	1.1	1	ButtonPress
808.28	2	1	NonRewarded
812.68	1.1	1	ButtonPress
818.33	2	1	NonRewarded
823.13	1.1	1	ButtonPress
