filename	acq_time	operator	randstr	MotionExclusion	MeanFD
anat/sub-SAXSISO14s_T2w.nii.gz	2000-01-01T00:00:00	saxe	f5048424	False	n/a
anat/sub-SAXSISO14s_T1w.nii.gz	2000-01-01T00:00:01	saxe	4bfc824d	False	n/a
fmap/sub-SAXSISO14s_run-001_magnitude1.nii.gz	2000-01-01T00:00:02	saxe	6aa222dd	False	n/a
fmap/sub-SAXSISO14s_run-001_magnitude2.nii.gz	2000-01-01T00:00:03	saxe	6aa222dd	False	n/a
fmap/sub-SAXSISO14s_run-001_phasediff.nii.gz	2000-01-01T00:00:04	saxe	0954587f	False	n/a
func/sub-SAXSISO14s_task-CIC_run-001_bold.nii.gz	2000-01-01T00:00:05	saxe	307a2b57	False	0.11289402285068495
func/sub-SAXSISO14s_task-CIC_run-002_bold.nii.gz	2000-01-01T00:00:06	saxe	e891ecd3	False	0.17806105940438358
func/sub-SAXSISO14s_task-CIC_run-003_bold.nii.gz	2000-01-01T00:00:07	saxe	a089ab1a	False	0.17498389666913305
func/sub-SAXSISO14s_task-CIC_run-004_bold.nii.gz	2000-01-01T00:00:08	saxe	cdaaccf5	False	0.1985255647082192
func/sub-SAXSISO14s_task-CIC_run-005_bold.nii.gz	2000-01-01T00:00:09	saxe	f7766ac5	False	0.15821331677027398
func/sub-SAXSISO14s_task-CIC_run-006_bold.nii.gz	2000-01-01T00:00:10	saxe	a7ba6a2c	False	0.16929841979452054
