onset	duration	weight	trial_type
6.71	2	1	NonRewarded
12.31	1.1	1	ButtonPress
19.43	2	1	NonRewarded
27.43	1.1	1	ButtonPress
32.37	2	1	NonRewarded
36.37	1.1	1	ButtonPress
44.25	2	1	NonRewarded
49.32	1.1	1	ButtonPress
55.79	2	1	NonRewarded
61.39	1.1	1	ButtonPress
65.45	2	1	Rewarded
70.25	1.1	1	ButtonPress
75.52	2	1	Rewarded
80.72	1.1	1	ButtonPress
85.82	2	1	Rewarded
92.62	1.1	1	ButtonPress
96.84	2	1	Rewarded
101.77	1.1	1	ButtonPress
107.49	2	1	NonRewarded
114.69	1.1	1	ButtonPress
118.63	2	1	Rewarded
123.83	1.1	1	ButtonPress
127.81	2	1	Rewarded
132.11	1.1	1	ButtonPress
137	2	1	Rewarded
141.2	1.1	1	ButtonPress
144.63	2	1	Rewarded
150.43	1.1	1	ButtonPress
157.21	2	1	NonRewarded
162.15	1.1	1	ButtonPress
169.19	2	1	Rewarded
173.49	1.1	1	ButtonPress
177.58	2	1	Rewarded
181.68	1.1	1	ButtonPress
185.78	2	1	Rewarded
191.38	1	1	ButtonPress
197.23	2	1	NonRewarded
203.63	1.1	1	ButtonPress
209.57	2	1	Rewarded
217.17	1.1	1	ButtonPress
221.27	2	1	NonRewarded
225.8	1.1	1	ButtonPress
232.99	2	1	NonRewarded
240.59	1.1	1	ButtonPress
247.33	2	1	Rewarded
253.33	1.1	1	ButtonPress
259.8	2	1	NonRewarded
264.73	1.1	1	ButtonPress
271.2	2	1	Rewarded
277	1.1	1	ButtonPress
281.63	2	1	NonRewarded
288.03	1.1	1	ButtonPress
292.51	2	1	Rewarded
299.31	1.1	1	ButtonPress
303.4	2	1	Rewarded
307.8	1.1	1	ButtonPress
311.39	2	1	NonRewarded
317.39	1.1	1	ButtonPress
321.04	2	1	Rewarded
325.84	1.1	1	ButtonPress
333.43	2	1	NonRewarded
338.63	1.1	1	ButtonPress
345.26	2	1	NonRewarded
352.46	1.1	1	ButtonPress
358.15	2	1	Rewarded
363.21	1.1	1	ButtonPress
368.49	2	1	Rewarded
374.69	1.1	1	ButtonPress
378.36	2	1	Rewarded
383.96	1.1	1	ButtonPress
391.26	2	1	Rewarded
395.26	1.1	1	ButtonPress
398.75	2	1	Rewarded
402.95	1.1	1	ButtonPress
410.65	2	1	NonRewarded
415.19	1.1	1	ButtonPress
421.02	2	1	Rewarded
425.12	1.1	1	ButtonPress
431.22	2	1	Rewarded
435.89	1	1	ButtonPress
440.36	2	1	Rewarded
445.03	1	1	ButtonPress
449.87	2	1	NonRewarded
454.67	1.1	1	ButtonPress
461.1	2	1	Rewarded
467.9	1.1	1	ButtonPress
471.5	2	1	Rewarded
478.3	1.1	1	ButtonPress
483.4	2	1	NonRewarded
489	1.1	1	ButtonPress
497.44	2	1	NonRewarded
505.44	1.1	1	ButtonPress
512.69	2	1	Rewarded
517.09	1.1	1	ButtonPress
523.98	2	1	NonRewarded
530.18	1.1	1	ButtonPress
535.62	2	1	NonRewarded
541.62	1.1	1	ButtonPress
548.13	2	1	Rewarded
555.33	1.1	1	ButtonPress
560.1	2	1	Rewarded
564.64	1.1	1	ButtonPress
568.54	2	1	Rewarded
573.34	1.1	1	ButtonPress
579.32	2	1	NonRewarded
586.92	1.1	1	ButtonPress
592.36	2	1	Rewarded
597.69	1.1	1	ButtonPress
602.06	2	1	NonRewarded
609.26	1.1	1	ButtonPress
617.08	2	1	Rewarded
623.48	1	1	ButtonPress
626.89	2	1	NonRewarded
631.29	1	1	ButtonPress
635.65	2	1	Rewarded
640.85	1	1	ButtonPress
645.84	2	1	NonRewarded
651.31	1.1	1	ButtonPress
658.73	2	1	NonRewarded
663.93	1.1	1	ButtonPress
669.9	2	1	Rewarded
674.3	1.1	1	ButtonPress
679.17	2	1	Rewarded
684.37	1.1	1	ButtonPress
689.62	2	1	Rewarded
695.42	1.1	1	ButtonPress
700.31	2	1	NonRewarded
706.31	1.1	1	ButtonPress
713.6	2	1	Rewarded
718.26	1.1	1	ButtonPress
725.2	2	1	NonRewarded
729.87	1.1	1	ButtonPress
737.58	2	1	NonRewarded
741.88	1.1	1	ButtonPress
750.05	2	1	NonRewarded
755.65	1.1	1	ButtonPress
760.58	2	1	NonRewarded
764.98	1.1	1	ButtonPress
769.86	2	1	Rewarded
774.93	1.1	1	ButtonPress
779.77	2	1	NonRewarded
784.57	1.1	1	ButtonPress
790.1	2	1	NonRewarded
795.57	1.1	1	ButtonPress
800.6	2	1	NonRewarded
805.8	1.1	1	ButtonPress
810.91	2	1	NonRewarded
815.71	1.1	1	ButtonPress
821.27	2	1	NonRewarded
827.67	1.1	1	ButtonPress
832.04	2	1	Rewarded
839.24	1.1	1	ButtonPress
842.97	2	1	NonRewarded
848.31	1.1	1	ButtonPress
852.51	2	1	NonRewarded
859.31	1.1	1	ButtonPress
864.7	2	1	NonRewarded
869.1	1.1	1	ButtonPress
877.71	2	1	NonRewarded
882.51	1.1	1	ButtonPress
